"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","mis-dashboard","0","Talking vs not talking overview","1","0","Talking vs not talking overview — blank dates are treated as missing","0"
"0","mis-dashboard","0","Events that did not roll over","1","0","Events that did not roll over — network 0 is rejected","0"
"0","mis-dashboard","0","How meters are talking","1","0","How meters are talking — consumers is treated as consumer meters","0"
"0","hes-commands","0","HES Commands — Demand Config (E2E)","1","0","Validate POST /commands/demand-config → query-meter-job — demand_integration_period_get E2E","0"
"0","dtrs","0","DTR events","1","0","DTR events — page zero is not allowed","0"
"0","auth","0","AUTH — Contract Snapshots","1","0","Auth Devices Contract Snapshot","0"
"0","reports","0","Communication DTRs report","1","0","Communication DTRs — showing 1 per page returns at most 1 record","0"
"0","mis-dashboard","0","Other events","1","0","Other events — by meter type, week by week, consumer meters only","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 5 events — network 0 is rejected","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 2 events — consumer and DTR stay within all meters","0"
"0","reports","0","Min-max voltage report","1","0","Min-max voltage — limit 0 is rejected (limit must be at least 1)","0"
"0","mis-dashboard","0","Meter transaction events","1","0","Meter transaction events — an invalid grouping is rejected","0"
"0","billing","0","Day-by-day billing list","1","0","Day-by-day billing — leftover unused filters are ignored","0"
"0","feeder","0","Feeder — mistakes that should be blocked","1","0","Feeder daily energy — an unknown time grouping is not allowed","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 3 events — month by month, consumer meters only","0"
"0","master-data","0","Master data — meter communication","1","0","Meter communication — an unknown filter is rejected","0"
"0","feeder","0","Feeder voltage and current","1","0","Feeder voltage and current — red, yellow, and blue phases (blank is OK if no meter)","0"
"0","dtrs","0","DTR energy over time","1","0","Sample chart — years with no energy yet, each year listed once","0"
"0","dashboard","0","Dashboard — DTR consumption list","1","0","Saved example — active energy (kWh) empty page","0"
"0","meter-replacement","1","Meter Replacement Consumer Detail API — Negative & Edge","0","0","Invalid consumer ids return validation error","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 1 events — month by month, all meters","0"
"0","dashboard","0","Consumers by connection status — cannot open without a valid login","1","0","cannot open with an expired login token","0"
"0","reports","0","DTR data report","1","0","DTR data — LS fixture (1–30 Oct 2025)","0"
"0","reports","0","DTR communication report","1","0","DTR communication — 1–30 Oct 2025 first page shows columns and meters","0"
"0","consumption","0","Pattern yearly list","1","0","Yearly pattern — first page lists each consumer (month energy may be empty)","0"
"0","consumers","0","Consumption chart","1","0","Consumption chart — unknown consumer is not found","0"
"0","dashboard","0","Dashboard — numbers vs database","0","1","Dashboard overview numbers match the database","0"
"0","dtrs","0","DTR events","1","0","DTR events — a blank transformer code is not allowed","0"
"0","mis-dashboard","0","Daily talking chart","1","0","Daily talking chart — missing start date uses the end date","0"
"0","reports","0","Min-max voltage report","1","0","Min-max voltage — a page past the last page shows no records","0"
"0","dashboard","0","DTR voltage unbalance — cannot open without a valid login","1","0","cannot open without logging in","0"
"0","mis-dashboard","0","Daily talking chart","1","0","Daily talking chart — organisation 0 is rejected","0"
"0","reports","0","Bill status report","1","0","Bill status — zero summary fixture","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry Negative","1","0","IND-REV-ABE-EEN-NEG-002 — Invalid year","0"
"0","commericial-analysis","0","Consumption Pattern report","1","0","Consumption Pattern — Zero Consumption More than 12 months (non-household): billing data is not ready yet","0"
"0","mis-dashboard","0","How many events by urgency","1","0","How many events by urgency — network 0 is rejected","0"
"0","utils-lookup","0","indoore_backend_testing","1","0","UTILS-LOOKUP › utils › lookup-catalog.harness.ts › Consumer search › Consumer search — page 2 shows the next set of records","0"
"0","reports","0","DTR event detail report","1","0","DTR event detail — showing 1 per page returns at most 1 record","0"
"0","mis-dashboard","0","Current problems","1","0","Current problems — by consumer category, month by month, all meters","0"
"0","master-data","0","Master data — consumer list","1","0","Consumer list — page 2 shows the next set of records","0"
"0","mis-dashboard","0","Current problems","1","0","Current problems — by consumer category, week by week, DTR meters only","0"
"0","mis-dashboard","0","Event summary","1","0","Event summary — by meter type, month by month, DTR meters only","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 3 events — hour by hour, consumer meters only","0"
"0","commericial-analysis","0","Maximum Demand report","1","0","MD > CD Last Three Month — non-household connections: meter count matches the total","0"
"0","mis-dashboard","0","What kinds of events happened","1","0","What kinds of events happened — by consumer category, consumers is treated as consumer meters","0"
"0","dtr-load","0","Transformer load reports","1","0","Transformer load — a page far past the end of the list is empty","0"
"0","consumers","0","Meter communication","1","0","Meter communication — blank consumer number is rejected","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry EENLTMT API","0","1","IND-REV-ABE-EEN-005 — Fetch EENLTMT Aberration Entry pagination (limit 5)","0"
"0","feeder","0","Feeder screens — cannot open without a valid login","1","0","Feeder voltage and current — cannot open with an invalid login token","0"
"0","utils-lookup","0","Utils lookup — contract snapshots","1","0","Device manufacturers — field names stay the same","0"
"0","utils-lookup","0","UTILS-LOOKUP — Catalog DB cross-validation","0","1","IND-UL-DB-009 — Organisation hierarchy COUNT + sample rows match DB","0"
"0","mis-dashboard","0","Event summary","1","0","Event summary — a missing grouping is rejected","0"
"0","reports","0","Reports — contract snapshots","1","0","Communication DTRs — column and field names stay the same","0"
"0","mis-dashboard","0","How meters are talking","1","0","How meters are talking — day-month-year date is rejected","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry API","0","1","IND-REV-ABE-ENTRY-002 — Fetch Aberration Entry using only year","0"
"0","dashboard","0","Dashboard — DTR consumption","1","0","Saved example — daily null energy buckets (10 Jul 2026)","0"
"0","consumers","0","Nearby accounts","1","0","Nearby accounts — list size can be limited","0"
"0","mis-dashboard","0","Meter transaction events","1","0","Meter transaction events — by consumer category, month by month, consumer meters only","0"
"0","utils-lookup","0","UTILS-LOOKUP — Catalog DB cross-validation","0","1","IND-UL-DB-007 — Event priorities COUNT + each priority exists in DB","0"
"0","asset-management","0","Asset Management — Data Scope Coverage","1","0","Scoped roles see subset of admin hierarchy and DTR counts","0"
"0","mis-dashboard","0","What kinds of events happened","1","0","What kinds of events happened — by consumer category, DTR meters only","0"
"0","mis-dashboard","0","Saved screen shape","1","0","Power problems — saved screen shape","0"
"0","consumers","0","Consumption chart","1","0","Consumption chart — daily usage for the consumer","0"
"0","mis-dashboard","0","Meter transaction events","1","0","Meter transaction events — organisation 0 is rejected","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 1 events — week by week, DTR meters only","0"
"0","reports","0","Min-max voltage report","1","0","Min-max voltage — page 0 is rejected (page must start at 1)","0"
"0","mis-dashboard","0","Power problems","1","0","Power problems — by meter type, month by month, all meters","0"
"0","revenue-protection","0","Revenue Protection — Aberration Entry By IVRS Contract Snapshot","1","0","IND-RPT-ABE-IVRS-CONTRACT-001 — By-IVRS PATCH success response keys contract","0"
"0","mis-dashboard","0","Urgency level events","1","0","Urgency level 1 events — a missing time range falls back to day by day","0"
"0","dtrs","0","DTR energy over time","1","0","Sample chart — months with no energy yet, each month listed once","0"
